,Airline Name,Airports,Cities,Distance,Average Delay (min),Variance of Delays (min),Overall,Cabin,Entertainment,Wifi,Food/Beverage,Bang for Buck,Topics Extract,url,for_html
1659,Delta Air Lines Inc.,"('DTW', 'PIT')","('Detroit, MI', 'Pittsburgh, PA')",201.0,3.3867924528301887,194.8870619946091,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1660,Delta Air Lines Inc.,"('DTW', 'PVD')","('Detroit, MI', 'Providence, RI')",615.0,3.223404255319149,291.00864717260214,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1661,Delta Air Lines Inc.,"('DTW', 'PWM')","('Detroit, MI', 'Portland, ME')",668.0,7.026315789473684,533.377667140825,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1662,Delta Air Lines Inc.,"('DTW', 'RDU')","('Detroit, MI', 'Raleigh/Durham, NC')",501.0,2.3660714285714284,190.26000960922485,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1663,Delta Air Lines Inc.,"('DTW', 'ROC')","('Detroit, MI', 'Rochester, NY')",296.0,0.0,,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1664,Delta Air Lines Inc.,"('DTW', 'RSW')","('Detroit, MI', 'Fort Myers, FL')",1084.0,2.886274509803921,496.7626061448205,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1665,Delta Air Lines Inc.,"('DTW', 'SAN')","('Detroit, MI', 'San Diego, CA')",1956.0,0.7626262626262627,32.87230169717479,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1666,Delta Air Lines Inc.,"('DTW', 'SAT')","('Detroit, MI', 'San Antonio, TX')",1214.0,2.571428571428572,169.57142857142858,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1667,Delta Air Lines Inc.,"('DTW', 'SDF')","('Detroit, MI', 'Louisville, KY')",306.0,0.0,0.0,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1668,Delta Air Lines Inc.,"('DTW', 'SEA')","('Detroit, MI', 'Seattle, WA')",1927.0,3.9815668202764978,1205.413054352338,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1669,Delta Air Lines Inc.,"('DTW', 'SFO')","('Detroit, MI', 'San Francisco, CA')",2079.0,2.2686567164179103,388.2150326213246,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1670,Delta Air Lines Inc.,"('DTW', 'SJU')","('Detroit, MI', 'San Juan, PR')",1930.0,0.0,0.0,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1671,Delta Air Lines Inc.,"('DTW', 'SLC')","('Detroit, MI', 'Salt Lake City, UT')",1481.0,1.3923705722070845,59.49043343607151,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1672,Delta Air Lines Inc.,"('DTW', 'SRQ')","('Detroit, MI', 'Sarasota/Bradenton, FL')",1022.0,0.0,0.0,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1673,Delta Air Lines Inc.,"('DTW', 'STL')","('Detroit, MI', 'St. Louis, MO')",440.0,5.626666666666668,499.9133780760626,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1674,Delta Air Lines Inc.,"('DTW', 'SYR')","('Detroit, MI', 'Syracuse, NY')",374.0,2.3142857142857145,63.10420168067228,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1675,Delta Air Lines Inc.,"('DTW', 'TPA')","('Detroit, MI', 'Tampa, FL')",983.0,1.8773584905660377,202.39154288772926,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1676,Delta Air Lines Inc.,"('DTW', 'TVC')","('Detroit, MI', 'Traverse City, MI')",207.0,2.6328125,245.33655265748038,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1677,Delta Air Lines Inc.,"('ECP', 'ATL')","('Panama City, FL', 'Atlanta, GA')",240.0,1.4468085106382982,122.40268843806696,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1678,Delta Air Lines Inc.,"('ELP', 'ATL')","('El Paso, TX', 'Atlanta, GA')",1282.0,6.208888888888889,3935.5499206349214,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1679,Delta Air Lines Inc.,"('EVV', 'ATL')","('Evansville, IN', 'Atlanta, GA')",350.0,2.9450549450549453,534.1858363858365,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1680,Delta Air Lines Inc.,"('EWR', 'ATL')","('Newark, NJ', 'Atlanta, GA')",746.0,7.788247213779129,1918.6092734966333,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1681,Delta Air Lines Inc.,"('EWR', 'DTW')","('Newark, NJ', 'Detroit, MI')",488.0,9.868131868131867,2345.225193923725,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1682,Delta Air Lines Inc.,"('EWR', 'MSP')","('Newark, NJ', 'Minneapolis, MN')",1008.0,6.277777777777778,826.2927590511856,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1683,Delta Air Lines Inc.,"('EWR', 'SLC')","('Newark, NJ', 'Salt Lake City, UT')",1969.0,10.780487804878051,2250.2228244504668,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1684,Delta Air Lines Inc.,"('EYW', 'ATL')","('Key West, FL', 'Atlanta, GA')",646.0,13.274725274725276,11023.074983839686,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1685,Delta Air Lines Inc.,"('FAI', 'MSP')","('Fairbanks, AK', 'Minneapolis, MN')",2466.0,9.047619047619047,877.8025551684088,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1686,Delta Air Lines Inc.,"('FAI', 'SEA')","('Fairbanks, AK', 'Seattle, WA')",1533.0,5.253164556962025,362.24277831872774,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1687,Delta Air Lines Inc.,"('FAR', 'MSP')","('Fargo, ND', 'Minneapolis, MN')",223.0,11.07725321888412,7763.640557939917,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1688,Delta Air Lines Inc.,"('FAY', 'ATL')","('Fayetteville, NC', 'Atlanta, GA')",331.0,2.602836879432624,645.4839918946303,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1689,Delta Air Lines Inc.,"('FCA', 'ATL')","('Kalispell, MT', 'Atlanta, GA')",1842.0,0.0,0.0,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1690,Delta Air Lines Inc.,"('FCA', 'MSP')","('Kalispell, MT', 'Minneapolis, MN')",1026.0,9.842105263157897,1840.4736842105267,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1691,Delta Air Lines Inc.,"('FCA', 'SLC')","('Kalispell, MT', 'Salt Lake City, UT')",531.0,1.2727272727272727,35.63636363636364,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1692,Delta Air Lines Inc.,"('FLL', 'ATL')","('Fort Lauderdale, FL', 'Atlanta, GA')",581.0,2.8563988095238093,637.0314854581076,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1693,Delta Air Lines Inc.,"('FLL', 'BOS')","('Fort Lauderdale, FL', 'Boston, MA')",1237.0,0.2,0.20000000000000004,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1694,Delta Air Lines Inc.,"('FLL', 'CVG')","('Fort Lauderdale, FL', 'Cincinnati, OH')",932.0,1.088235294117647,20.768217734855146,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1695,Delta Air Lines Inc.,"('FLL', 'DTW')","('Fort Lauderdale, FL', 'Detroit, MI')",1127.0,1.9978021978021976,265.9273079343564,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1696,Delta Air Lines Inc.,"('FLL', 'JFK')","('Fort Lauderdale, FL', 'New York, NY')",1069.0,5.872941176470588,1137.7668368479476,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1697,Delta Air Lines Inc.,"('FLL', 'LGA')","('Fort Lauderdale, FL', 'New York, NY')",1076.0,5.76252319109462,1715.5866226179555,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1698,Delta Air Lines Inc.,"('FLL', 'MSP')","('Fort Lauderdale, FL', 'Minneapolis, MN')",1487.0,2.855555555555556,128.86654182272164,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1699,Delta Air Lines Inc.,"('FNT', 'ATL')","('Flint, MI', 'Atlanta, GA')",645.0,3.552123552123552,497.1707222172339,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1700,Delta Air Lines Inc.,"('FSD', 'ATL')","('Sioux Falls, SD', 'Atlanta, GA')",954.0,0.0,0.0,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1701,Delta Air Lines Inc.,"('FSD', 'MSP')","('Sioux Falls, SD', 'Minneapolis, MN')",196.0,1.2365591397849462,142.20430107526883,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1702,Delta Air Lines Inc.,"('GEG', 'MSP')","('Spokane, WA', 'Minneapolis, MN')",1175.0,1.5778894472361809,77.91183188670628,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1703,Delta Air Lines Inc.,"('GEG', 'SEA')","('Spokane, WA', 'Seattle, WA')",224.0,2.7777777777777777,208.33333333333331,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1704,Delta Air Lines Inc.,"('GEG', 'SLC')","('Spokane, WA', 'Salt Lake City, UT')",546.0,1.8051948051948048,163.425855190561,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1705,Delta Air Lines Inc.,"('GNV', 'ATL')","('Gainesville, FL', 'Atlanta, GA')",300.0,20.98550724637681,11128.808610400683,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1706,Delta Air Lines Inc.,"('GPT', 'ATL')","('Gulfport/Biloxi, MS', 'Atlanta, GA')",352.0,6.554179566563468,2085.396900178836,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1707,Delta Air Lines Inc.,"('GRB', 'ATL')","('Green Bay, WI', 'Atlanta, GA')",774.0,8.703703703703704,2045.37037037037,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1708,Delta Air Lines Inc.,"('GRB', 'DTW')","('Green Bay, WI', 'Detroit, MI')",287.0,1.243421052631579,47.32445974207038,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1709,Delta Air Lines Inc.,"('GRB', 'MSP')","('Green Bay, WI', 'Minneapolis, MN')",252.0,9.267441860465118,4174.339398084814,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1710,Delta Air Lines Inc.,"('GRR', 'ATL')","('Grand Rapids, MI', 'Atlanta, GA')",640.0,3.6628895184135977,1211.9513745815095,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1711,Delta Air Lines Inc.,"('GRR', 'DTW')","('Grand Rapids, MI', 'Detroit, MI')",120.0,1.5241379310344827,176.0357475241618,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1712,Delta Air Lines Inc.,"('GRR', 'MSP')","('Grand Rapids, MI', 'Minneapolis, MN')",408.0,0.960698689956332,87.61686968512987,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1713,Delta Air Lines Inc.,"('GSO', 'ATL')","('Greensboro/High Point, NC', 'Atlanta, GA')",306.0,2.6450567260940034,594.8656938685302,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1714,Delta Air Lines Inc.,"('GSP', 'ATL')","('Greer, SC', 'Atlanta, GA')",153.0,3.6864686468646863,420.2949240378582,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1715,Delta Air Lines Inc.,"('HNL', 'ATL')","('Honolulu, HI', 'Atlanta, GA')",4502.0,2.912087912087912,481.5921855921854,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1716,Delta Air Lines Inc.,"('HNL', 'LAX')","('Honolulu, HI', 'Los Angeles, CA')",2556.0,4.728021978021979,2641.829405443041,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
