,UNIQUE_CARRIER,arr_delay_var,carrier_delay%,cancellation%,airline_name,airport_routes,city_coutes,distance,average_delay_minutes,flight_counts,delay_var_minutes
3536,F9,2044.176598942666,92.47712688000684,0.24187975120939878,Frontier Airlines Inc.,"('TTN', 'RDU')","('Trenton, NJ', 'Raleigh/Durham, NC')",373.0,6.5777777777777775,45.0,1630.9767676767676
3537,F9,2044.176598942666,92.47712688000684,0.24187975120939878,Frontier Airlines Inc.,"('TTN', 'RSW')","('Trenton, NJ', 'Fort Myers, FL')",1028.0,0.9565217391304348,46.0,42.086956521739125
3538,F9,2044.176598942666,92.47712688000684,0.24187975120939878,Frontier Airlines Inc.,"('TTN', 'TPA')","('Trenton, NJ', 'Tampa, FL')",955.0,4.764705882352941,34.0,386.1247771836007
3539,F9,2044.176598942666,92.47712688000684,0.24187975120939878,Frontier Airlines Inc.,"('TYS', 'DEN')","('Knoxville, TN', 'Denver, CO')",1162.0,10.333333333333334,33.0,488.9166666666667
3540,F9,2044.176598942666,92.47712688000684,0.24187975120939878,Frontier Airlines Inc.,"('UST', 'ORD')","('St. Augustine, FL', 'Chicago, IL')",906.0,0.35294117647058826,34.0,2.598930481283422
3541,F9,2044.176598942666,92.47712688000684,0.24187975120939878,Frontier Airlines Inc.,"('UST', 'PHL')","('St. Augustine, FL', 'Philadelphia, PA')",766.0,1.5952380952380953,42.0,27.56387921022067
3542,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('HNL', 'ITO')","('Honolulu, HI', 'Hilo, HI')",216.0,1.4212999216914644,1277.0,50.74399736844042
3543,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('HNL', 'JFK')","('Honolulu, HI', 'New York, NY')",4983.0,7.168539325842697,89.0,193.16445352400407
3544,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('HNL', 'KOA')","('Honolulu, HI', 'Kona, HI')",163.0,0.8685121107266436,1734.0,26.529729233263506
3545,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('HNL', 'LAS')","('Honolulu, HI', 'Las Vegas, NV')",2762.0,2.1447963800904977,221.0,97.2971205265322
3546,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('HNL', 'LAX')","('Honolulu, HI', 'Los Angeles, CA')",2556.0,5.043956043956044,273.0,232.37306076276647
3547,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('HNL', 'LIH')","('Honolulu, HI', 'Lihue, HI')",102.0,0.8933951332560834,1726.0,34.29703461131551
3548,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('HNL', 'OAK')","('Honolulu, HI', 'Oakland, CA')",2409.0,5.142857142857143,91.0,431.50158730158734
3549,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('HNL', 'OGG')","('Honolulu, HI', 'Kahului, HI')",100.0,0.8490143369175627,2232.0,26.771007544393157
3550,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('HNL', 'PDX')","('Honolulu, HI', 'Portland, OR')",2603.0,7.516483516483516,91.0,942.8747252747253
3551,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('HNL', 'PHX')","('Honolulu, HI', 'Phoenix, AZ')",2917.0,6.021978021978022,91.0,611.3550671550674
3552,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('HNL', 'PPG')","('Honolulu, HI', 'Pago Pago, TT')",2599.0,4.75,32.0,203.29032258064515
3553,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('HNL', 'SAN')","('Honolulu, HI', 'San Diego, CA')",2614.0,5.197802197802198,91.0,188.00488400488402
3554,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('HNL', 'SEA')","('Honolulu, HI', 'Seattle, WA')",2677.0,3.923076923076923,91.0,119.22735042735037
